distance,duration
846.88,1.75
846.88,1.75
846.88,1.92
846.88,1.92
846.88,1.92
846.88,1.92
846.88,1.75
846.88,1.75
846.88,1.92
846.88,1.75
846.88,1.75
846.88,1.92
846.88,1.27
846.88,1.75
846.88,1.75
637.45,1.75
637.45,1.67
637.45,1.67
637.45,1.67
637.45,1.58
637.45,1.68
637.45,1.78
637.45,1.75
637.45,1.58
898.66,2.0
898.66,1.92
898.66,2.0
898.66,2.0
898.66,2.0
898.66,2.0
898.66,1.83
898.66,2.0
898.66,1.6
1234.21,2.25
1234.21,2.25
1234.21,2.08
994.0,2.0
994.0,2.0
994.0,2.08
994.0,2.17
994.0,2.0
994.0,2.0
994.0,2.0
994.0,2.08
994.0,2.08
994.0,2.08
994.0,2.08
994.0,2.17
994.0,2.0
994.0,2.0
994.0,2.08
994.0,2.08
994.0,2.0
994.0,2.08
994.0,2.0
994.0,2.0
994.0,2.17
994.0,1.52
994.0,1.5
741.97,1.67
741.97,1.67
856.53,1.92
856.53,1.75
856.53,1.83
856.53,1.92
856.53,1.75
856.53,1.75
856.53,1.83
856.53,1.75
856.53,1.28
856.53,1.83
856.53,1.97
987.44,1.28
987.44,1.32
987.44,2.18
1980.47,3.25
1980.47,3.25
1980.47,3.72
1980.47,3.17
1980.47,3.42
2404.57,3.92
9480.72,12.83
1622.44,2.75
1125.71,1.63
1125.71,2.08
1528.41,2.58
1528.41,2.67
1528.41,2.58
4091.26,5.25
5175.71,6.5
5175.71,6.42
5175.71,6.5
3188.63,4.67
5167.58,6.25
5167.58,6.25
1904.51,2.83
1904.51,2.92
1904.51,2.83
1904.51,3.0
1904.51,2.6
3489.5,4.82
3532.82,4.67
3322.29,4.83
10480.86,13.67
10480.86,13.67
10480.86,13.67
10480.86,14.2
10480.86,13.73
2258.08,2.95
2258.08,3.58
2258.08,3.58
2258.08,3.58
4861.51,6.0
4861.51,6.0
4861.51,6.0
2272.83,3.58
2272.83,3.58
2219.83,3.58
2219.83,3.58
2219.83,3.58
2219.83,3.58
2219.83,3.67
2219.83,3.58
2160.75,3.08
2160.75,3.25
930.67,1.92
930.67,2.0
930.67,2.0
930.67,1.92
1824.71,3.08
1824.71,2.43
5552.82,8.08
6060.01,8.75
2595.26,4.0
2595.26,4.0
1626.42,2.83
8764.88,11.17
11150.33,14.58
8513.4,10.92
3981.3,5.25
10899.38,12.67
6176.62,8.75
6150.23,9.42
6150.23,9.0
6150.23,10.58
10024.82,12.83
9674.26,12.6
8812.51,11.08
9864.35,12.08
9864.35,12.33
5857.99,8.75
7544.85,10.92
7544.85,10.0
7360.13,10.58
7360.13,10.58
7093.7,10.08
723.43,1.58
723.43,1.67
9594.23,12.5
9594.23,12.33
1315.61,2.42
1315.61,2.42
1315.61,2.5
1315.61,2.5
1315.61,2.33
1315.61,2.42
1315.61,2.5
1315.61,2.42
1315.61,2.42
1315.61,2.42
1315.61,2.5
1315.61,2.42
1315.61,1.67
1315.61,1.82
1315.61,2.03
1315.61,2.32
1261.58,2.25
1717.87,2.18
1717.87,2.33
1717.87,2.45
1422.05,2.58
1422.05,2.75
1422.05,2.67
1422.05,2.58
1422.05,2.75
1422.05,2.58
1422.05,2.67
1422.05,2.67
1422.05,2.75
1422.05,2.22
1422.05,2.5
1422.05,2.18
2947.43,3.32
1780.86,3.0
1780.86,2.92
1496.97,2.58
1496.97,2.67
1496.97,2.58
1496.97,2.67
1496.97,2.58
1496.97,2.67
1496.97,2.67
1496.97,2.58
1496.97,2.67
1496.97,2.67
1496.97,2.67
1496.97,2.0
1721.14,3.0
1721.14,2.92
1721.14,2.92
1460.65,2.58
1460.65,2.67
1460.65,2.58
1460.65,2.5
1460.65,2.67
1460.65,2.58
1460.65,2.67
1460.65,2.58
1460.65,2.5
1460.65,2.58
1460.65,2.67
1460.65,2.67
1460.65,2.02
1460.65,1.92
1460.65,2.3
1454.22,2.58
1454.22,2.67
1454.22,2.58
1454.22,2.58
1454.22,2.58
1454.22,1.88
1454.22,2.58
1454.22,2.58
2060.25,3.33
2060.25,3.33
2060.25,3.33
2060.25,3.42
2060.25,3.25
1935.61,2.58
2406.4,3.75
2406.4,3.58
2406.4,3.75
2406.4,3.75
2406.4,3.75
1272.21,2.42
1272.21,2.42
1272.21,2.25
2103.16,3.58
2103.16,3.58
2103.16,3.6
2103.16,2.5
867.05,1.83
867.05,1.92
867.05,1.75
867.05,1.92
867.05,2.5
867.05,1.75
867.05,2.48
867.05,3.32
2271.13,3.5
2271.13,3.5
2601.35,4.0
2601.35,4.0
1064.25,2.08
1064.25,2.08
1064.25,2.0
1064.25,2.0
1064.25,2.08
1064.25,2.08
1064.25,2.02
6516.3,9.5
1952.52,3.25
1420.86,1.93
1420.86,3.2
1669.74,3.15
429.98,1.25
429.98,1.17
429.98,1.25
429.98,1.17
429.98,1.25
429.98,1.17
429.98,1.17
429.98,1.17
429.98,1.2
429.98,1.17
429.98,0.72
429.98,0.85
429.98,1.17
429.98,1.17
429.98,0.75
429.98,1.25
429.98,0.95
429.98,0.95
429.98,1.25
394.85,1.17
394.85,1.17
394.85,1.25
537.14,1.33
537.14,1.33
537.14,1.33
537.14,1.03
537.14,0.72
537.14,1.33
537.14,1.25
319.18,1.08
319.18,1.0
319.18,1.08
319.18,1.0
319.18,1.08
319.18,1.08
319.18,1.08
319.18,1.08
319.18,1.0
319.18,1.08
319.18,1.0
319.18,1.0
373.09,1.15
912.2,1.83
912.2,1.83
912.2,1.83
912.2,1.83
912.2,1.75
759.18,1.67
759.18,1.67
759.18,1.5
759.18,1.75
759.18,1.12
797.25,1.75
797.25,1.75
797.25,1.75
797.25,1.07
1441.3,2.58
1441.3,2.58
1441.3,2.58
1441.3,2.58
1441.3,2.58
2337.08,3.67
2337.08,3.83
2337.08,3.83
1186.48,2.17
1186.48,2.17
1186.48,2.0
1186.48,2.0
1708.27,2.92
1708.27,2.5
1641.52,3.0
1974.84,3.17
1974.84,3.17
1974.84,3.33
1974.84,3.25
1974.84,3.42
1974.84,3.33
1974.84,3.33
1452.79,2.5
1452.79,2.5
1259.28,2.25
1827.23,2.92
1053.28,2.17
1053.28,2.17
1053.28,1.77
1053.28,1.57
1053.28,2.17
1053.28,2.17
1435.66,2.58
1435.66,2.67
1435.66,2.67
1435.66,2.58
1435.66,2.67
1435.66,1.82
1215.23,2.33
1215.23,2.42
1215.23,2.5
1215.23,2.33
1215.23,2.42
1215.23,2.42
1215.23,2.5
1215.23,2.5
1245.95,2.33
1245.95,2.5
1245.95,2.5
1245.95,2.42
1245.95,2.5
1245.95,2.5
1245.95,2.58
1245.95,2.5
1245.95,2.5
1245.95,2.5
1245.95,2.5
1245.95,2.58
1245.95,2.67
1245.95,2.33
1245.95,2.33
1301.85,2.5
1301.85,2.5
1301.85,2.5
1301.85,2.5
1301.85,2.5
1301.85,2.5
1301.85,2.5
1301.85,1.83
2247.43,3.58
2247.43,3.5
2247.43,3.5
2247.43,3.5
482.93,1.25
482.93,1.33
482.93,1.42
482.93,1.33
482.93,1.33
482.93,1.25
482.93,1.33
482.93,1.33
482.93,1.33
482.93,1.42
482.93,1.42
482.93,1.33
482.93,1.33
482.93,1.25
482.93,1.33
482.93,1.25
482.93,1.25
482.93,0.8
482.93,0.85
482.93,0.87
482.93,0.95
482.93,1.42
482.93,0.82
482.93,0.75
482.93,1.52
482.93,1.25
1692.69,2.83
5444.78,6.83
537.37,1.42
537.37,1.42
537.37,1.42
537.37,0.93
537.37,1.42
537.37,1.23
284.33,1.08
284.33,1.0
284.33,1.08
284.33,1.0
284.33,1.08
284.33,1.08
284.33,0.72
284.33,1.0
284.33,0.47
284.33,1.0
284.33,0.55
284.33,0.55
284.33,0.43
438.97,1.33
438.97,1.33
438.97,1.25
438.97,1.33
438.97,1.25
438.97,1.33
438.97,1.33
438.97,1.25
438.97,1.33
438.97,1.25
438.97,1.03
438.97,1.42
438.97,1.33
438.97,1.33
438.97,1.33
438.97,0.73
438.97,1.27
1149.86,2.25
1149.86,2.17
1149.86,2.25
1149.86,2.25
1149.86,2.25
1149.86,2.17
1149.86,2.25
1149.86,2.17
1149.86,2.25
1149.86,2.17
1149.86,1.53
1149.86,2.25
1149.86,1.63
1149.86,2.17
1149.86,1.5
1149.86,1.95
512.88,1.33
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.33
512.88,1.42
512.88,1.42
512.88,1.33
512.88,1.67
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.33
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,0.92
512.88,0.82
512.88,1.42
512.88,0.95
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.42
512.88,1.28
956.8,1.92
956.8,1.92
956.8,1.92
956.8,1.92
956.8,1.53
956.8,1.52
956.8,1.5
956.8,1.3
956.8,1.28
1064.51,2.17
1064.51,2.17
1064.51,2.17
1064.51,2.17
1064.51,2.17
1064.51,2.17
1064.51,2.33
1064.51,2.17
1064.51,2.17
1064.51,1.6
1064.51,2.25
1064.51,2.17
1064.51,2.08
1064.51,2.08
1064.51,1.23
1064.51,2.25
1805.96,3.08
1805.96,3.0
1805.96,3.0
1805.96,3.0
1805.96,3.0
1805.96,3.08
1805.96,2.52
1805.96,2.27
1805.96,3.08
541.74,1.18
541.74,0.88
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,2.0
1009.94,1.68
1009.94,2.28
1009.94,1.6
2457.97,3.83
2457.97,3.83
2457.97,3.92
2457.97,3.92
2457.97,3.15
2457.97,3.83
9066.89,12.33
9066.89,12.33
9066.89,12.33
9066.89,12.33
9066.89,12.25
9066.89,12.17
1240.18,2.33
1240.18,2.33
1240.18,2.33
1240.18,2.25
1240.18,2.42
1240.18,2.33
1240.18,2.33
1240.18,1.85
1240.18,2.25
1240.18,2.33
1240.18,2.18
1240.18,1.87
1240.18,2.25
1240.18,1.67
1240.18,2.33
1240.18,1.6
1240.18,2.25
2105.37,3.5
1180.21,2.17
1180.21,2.17
1180.21,2.17
1180.21,2.2
1180.21,1.85
1180.21,0.87
1180.21,2.17
1180.21,2.42
1180.21,1.8
1180.21,2.17
1407.11,2.5
1407.11,2.5
1407.11,2.42
1407.11,2.42
1407.11,2.5
1407.11,2.5
1407.11,2.42
1407.11,2.5
1407.11,2.5
1407.11,2.55
1407.11,2.5
1329.63,2.5
1329.63,2.42
1329.63,2.58
1329.63,2.42
1329.63,2.42
1329.63,2.58
1329.63,2.42
1329.63,2.42
1329.63,2.42
1329.63,2.58
1329.63,2.5
1329.63,2.42
1329.63,2.42
1329.63,2.5
1329.63,2.42
1329.63,2.58
1329.63,2.42
1329.63,2.42
1329.63,2.5
1329.63,2.42
1329.63,2.42
1296.3,2.33
1296.3,2.42
1296.3,2.33
1296.3,2.33
1296.3,1.55
1296.3,2.42
1296.3,1.65
1296.3,1.72
1296.3,1.88
2003.46,3.25
2003.46,2.55
2003.46,3.25
2003.46,3.17
1503.63,2.58
1503.63,2.5
1503.63,2.58
1750.41,2.92
1750.41,2.92
1750.41,3.0
1750.41,3.0
1750.41,2.92
1750.41,3.0
1750.41,3.0
7961.52,11.08
7961.52,10.92
7961.52,10.83
1547.86,2.05
8500.11,11.17
8500.11,11.25
1655.0,2.75
1655.0,2.75
1655.0,2.75
1655.0,2.75
1655.0,1.98
7462.26,10.25
7462.26,10.25
7462.26,10.5
7462.26,10.17
3509.55,4.5
5638.22,6.75
5638.22,6.75
5648.83,6.83
5648.83,6.92
5648.83,6.88
10771.98,14.17
10771.98,13.43
4515.8,5.83
10718.41,13.33
10718.41,13.35
10718.41,13.25
10718.41,12.97
10718.41,13.42
8377.59,10.75
8377.59,10.58
8377.59,11.17
8377.59,10.5
8377.59,10.83
8377.59,10.58
8146.4,10.83
7006.03,9.67
7006.03,9.67
7006.03,9.5
7006.03,9.5
8031.38,10.42
8031.38,10.33
8031.38,10.33
8031.38,10.42
8031.38,10.25
8031.38,10.33
8031.38,10.5
8031.38,10.33
8031.38,10.58
8157.32,10.58
8157.32,11.08
3651.67,5.25
3651.67,5.08
10507.15,12.42
10507.15,12.75
9410.32,11.58
10267.08,11.33
10267.08,13.25
4461.9,5.3
4461.9,5.3
4461.9,5.13
4461.9,5.12
9205.34,11.17
9205.34,10.83
9205.34,11.0
7107.25,10.33
7107.25,10.08
7107.25,9.75
7107.25,10.25
9386.98,12.75
5789.68,8.83
5474.38,8.75
5474.38,8.75
5474.38,8.25
10269.92,12.83
10193.41,11.75
6745.83,9.92
5762.18,8.83
5762.18,7.45
5762.18,8.25
5762.18,9.25
5762.18,8.33
5762.18,8.67
5762.18,12.25
2377.13,3.5
2377.13,3.5
2377.13,3.42
2377.13,3.58
2377.13,3.58
2377.13,3.5
2377.13,3.28
2377.13,3.07
2377.13,3.58
2377.13,3.58
6961.62,10.17
6961.62,10.17
9965.2,12.83
2692.22,4.0
3802.66,5.33
2755.68,4.17
2755.68,4.17
4014.74,5.25
10085.3,12.73
10085.3,13.08
10085.3,12.67
10085.3,12.68
10085.3,12.92
10085.3,13.08
6126.96,8.92
6126.96,8.92
6126.96,9.68
7973.9,11.25
7973.9,11.58
5329.9,6.75
5329.9,6.58
5329.9,6.58
5329.9,6.58
5329.9,6.5
5329.9,6.75
5329.9,6.5
5329.9,6.5
5329.9,6.5
2702.76,4.33
2702.76,4.33
2702.76,4.33
2702.76,3.75
2702.76,4.33
2702.76,3.92
3154.05,4.75
3154.05,4.83
2289.34,3.67
2289.34,3.48
2307.87,3.67
2307.87,2.97
3078.01,4.42
9013.87,11.92
9013.87,11.58
9013.87,11.92
9013.87,12.0
2637.97,3.92
2637.97,3.83
9526.19,12.0
9526.19,12.17
9526.19,11.92
9526.19,12.0
9526.19,12.08
9526.19,11.6
2095.96,3.33
9211.48,11.67
6379.25,9.0
6379.25,9.08
6379.25,9.0
6379.25,9.08
6570.36,9.08
6570.36,9.17
6570.36,9.5
8697.34,12.25
6932.23,9.08
5705.16,8.0
566.35,1.5
566.35,1.5
566.35,1.5
566.35,1.5
1735.48,3.17
1735.48,2.92
1735.48,2.83
1735.48,2.83
1735.48,2.92
1735.48,2.75
1735.48,3.17
10055.57,9.92
10055.57,10.0
9325.14,12.75
3270.39,4.83
1738.88,2.83
1738.88,2.27
1898.58,3.0
1898.58,2.92
1853.46,2.92
1853.46,2.18
1853.46,2.92
1817.17,3.08
1817.17,3.08
2075.87,3.33
1829.08,3.08
1829.08,2.83
2092.53,3.25
2092.53,3.03
2092.53,2.95
3352.64,4.67
3352.64,4.67
3352.64,4.75
3352.64,4.75
3352.64,4.67
3352.64,4.75
3352.64,4.67
2191.71,2.75
2191.71,3.33
2191.71,3.18
1767.69,3.0
1767.69,3.0
1767.69,3.08
1767.69,2.92
1767.69,2.58
1767.69,2.92
1767.69,2.92
1767.69,2.23
1767.69,3.0
1767.69,3.0
1731.82,3.0
1731.82,3.0
1731.82,3.0
1731.82,3.0
1731.82,3.0
1731.82,3.0
3285.39,4.58
1854.94,2.92
1854.94,2.92
1854.94,2.92
1854.94,2.92
2052.95,3.33
2052.95,3.42
2052.95,3.08
2052.95,3.08
2052.95,3.08
1645.21,2.92
1645.21,2.83
1645.21,2.92
1645.21,2.92
1645.21,3.0
1645.21,3.08
1645.21,2.83
1645.21,2.92
1645.21,2.75
1645.21,2.92
1645.21,2.75
2144.97,3.58
2144.97,3.42
2144.97,3.33
2144.97,3.42
1675.86,3.08
1675.86,3.08
1862.59,3.25
1862.59,3.17
1862.59,3.08
1862.59,3.0
1862.59,3.08
1862.59,3.0
1862.59,3.08
1862.59,3.07
1862.59,3.08
1862.59,3.08
1862.59,3.08
1715.46,3.0
1715.46,3.0
1715.46,3.0
2356.13,3.58
2356.13,3.58
1883.66,3.17
1883.66,3.17
1883.66,3.25
1883.66,3.08
1883.66,3.08
1883.66,3.17
1883.66,3.17
1883.66,3.08
1883.66,3.08
1883.66,2.43
1883.66,3.0
1883.66,3.08
1883.66,2.67
1883.66,2.38
2445.63,3.83
2445.63,3.75
2445.63,3.75
2445.63,3.75
1677.58,2.75
1677.58,2.75
1677.58,2.75
2639.62,3.92
2639.62,3.92
2639.62,3.83
2639.62,3.75
2471.54,3.67
2471.54,3.67
2471.54,3.67
2471.54,3.75
2471.54,3.67
2471.54,3.67
2471.54,3.67
2471.54,3.75
2471.54,3.12
2471.54,3.67
2471.54,3.67
2832.12,4.17
2832.12,4.08
2832.12,4.17
2832.12,4.17
2832.12,4.17
2832.12,4.17
2832.12,3.5
2832.12,4.17
2832.12,4.17
2575.64,3.75
2575.64,3.33
2631.96,3.92
2631.96,3.92
1867.16,3.17
1867.16,3.17
1867.16,3.25
1867.16,3.17
1867.16,3.17
1867.16,3.17
1867.16,3.17
765.97,1.58
765.97,1.67
765.97,1.67
765.97,1.58
765.97,1.58
765.97,1.58
765.97,1.58
765.97,1.58
765.97,1.58
765.97,1.2
765.97,1.67
765.97,1.58
765.97,1.32
765.97,1.67
765.97,1.13
765.97,1.25
3015.83,4.33
3015.83,4.33
3015.83,4.33
3015.83,4.42
3015.83,4.33
3015.83,4.33
3015.83,4.33
3015.83,4.33
3015.83,4.25
3015.83,4.42
650.67,1.42
650.67,1.0
650.67,1.42
650.67,1.42
463.05,1.25
463.05,1.25
463.05,1.25
463.05,1.2
2467.77,3.58
2467.77,3.75
2467.77,3.58
1985.64,3.08
1985.64,3.08
749.08,1.58
749.08,1.58
749.08,1.58
749.08,1.67
2149.21,3.25
3230.83,3.67
429.98,1.33
429.98,1.25
429.98,1.33
429.98,1.25
429.98,1.33
429.98,1.25
429.98,1.25
429.98,1.25
429.98,0.77
429.98,1.25
429.98,0.83
429.98,0.7
429.98,1.25
429.98,1.25
429.98,1.33
429.98,0.78
429.98,0.72
429.98,1.12
429.98,1.33
1485.82,2.75
1485.82,2.67
1485.82,2.67
1485.82,2.67
1485.82,2.75
1485.82,2.67
1284.6,2.25
1284.6,2.33
960.71,1.83
796.34,1.83
1260.4,1.83
1260.4,1.65
1260.4,2.1
2283.61,3.5
2283.61,3.5
2283.61,3.5
2283.61,3.5
2283.61,3.5
1116.7,2.08
470.63,1.25
470.63,1.25
470.63,1.58
470.63,1.25
470.63,0.62
470.63,1.25
470.63,1.25
470.63,0.6
1189.16,2.17
1189.16,2.25
1189.16,2.17
1563.64,2.58
1563.64,2.58
1563.64,2.1
1546.85,2.58
1546.85,2.58
1546.85,2.58
1546.85,2.67
1546.85,2.02
1546.85,2.67
1485.77,2.67
1485.77,2.58
1485.77,2.58
1485.77,2.58
1485.77,1.83
1485.77,2.58
1485.77,2.58
1589.54,2.67
2116.15,3.33
2116.15,3.25
2116.15,3.25
2116.15,3.33
2116.15,3.33
2116.15,2.87
623.79,1.5
623.79,1.2
623.79,1.12
623.79,1.28
2135.47,3.25
2135.47,3.17
2135.47,2.53
2135.47,3.42
2135.47,3.25
2135.47,3.25
1690.92,2.67
1507.9,2.8
1700.98,2.08
1700.98,2.08
470.18,1.42
470.18,1.42
470.18,1.42
470.18,1.5
470.18,0.88
470.18,1.42
470.18,2.07
470.18,1.12
2509.88,3.25
2509.88,3.42
1607.92,2.67
1607.92,2.67
1607.92,2.67
1607.92,2.5
1380.3,2.5
1380.3,2.33
1380.3,2.5
1380.3,4.38
1380.3,1.98
1380.3,2.23
1380.3,1.93
2265.95,2.85
2265.95,3.33
3081.88,4.42
3081.88,4.5
3081.88,4.5
2901.28,4.42
2901.28,4.42
5419.99,6.58
3017.03,4.33
3017.03,4.23
3017.03,3.83
2707.76,4.08
2707.76,3.92
2707.76,7.68
165.21,0.92
165.21,0.92
1388.5,2.42
1388.5,2.42
1388.5,2.42
1388.5,2.42
1326.51,2.33
1326.51,2.33
1326.51,2.42
2576.22,3.83
1438.64,2.42
1281.26,2.25
1444.86,2.18
1444.86,2.42
1547.64,2.58
1296.6,2.42
1296.6,2.5
1296.6,2.5
1296.6,2.5
1296.6,2.5
1332.26,2.67
1379.44,2.42
1379.44,2.42
1379.44,2.42
1842.67,3.0
1110.53,2.0
1110.53,2.0
1110.53,2.0
1243.95,2.75
1243.95,2.03
930.93,1.67
1975.47,3.17
1975.47,3.17
1975.47,2.62
1975.47,3.17
1718.76,2.83
2164.48,3.42
2026.71,3.25
469.73,1.33
469.73,1.25
469.73,1.25
469.73,1.33
469.73,0.98
593.98,1.5
284.33,1.17
284.33,1.08
284.33,1.08
284.33,1.08
284.33,1.08
284.33,1.08
284.33,1.08
284.33,0.33
284.33,0.5
284.33,1.08
284.33,0.4
284.33,0.53
284.33,0.6
284.33,0.38
295.63,1.08
295.63,0.3
295.63,0.35
295.63,0.72
295.63,0.68
295.63,0.55
470.63,1.25
470.63,1.67
470.63,1.33
470.63,1.33
470.63,1.67
470.63,0.75
470.63,0.98
470.63,1.13
470.63,1.25
470.63,1.25
485.22,1.25
646.81,1.42
829.05,1.75
1481.11,2.67
1481.11,2.58
1481.11,2.67
1481.11,2.75
1481.11,2.67
1481.11,2.67
1481.11,2.67
1481.11,2.67
1481.11,2.67
1481.11,2.17
1481.11,2.25
1370.83,2.5
1370.83,2.5
1370.83,2.5
1397.29,2.42
1397.29,1.77
1397.29,2.58
1397.29,2.05
1427.31,2.42
1427.31,2.42
1610.05,2.67
1610.05,2.58
789.96,1.27
789.96,1.07
1505.75,2.5
524.37,1.25
524.37,1.17
524.37,1.33
524.37,1.33
524.37,1.25
524.37,0.95
524.37,1.08
1085.9,2.25
1085.9,2.25
1085.9,2.25
1106.98,2.0
1121.11,2.08
1121.11,2.08
1814.33,3.08
1814.33,2.92
1814.33,2.92
1814.33,2.63
857.04,1.75
1016.28,1.92
1016.28,2.0
1016.28,1.92
1016.28,1.48
1016.28,2.2
1183.53,2.17
1470.92,2.5
921.02,1.83
1664.85,2.75
1664.85,2.75
1664.85,2.58
1102.43,2.08
1102.43,2.08
1102.43,2.08
1102.43,2.08
1102.43,2.08
1102.43,1.67
1102.43,1.4
1102.43,2.0
750.27,2.0
750.27,2.0
750.27,1.75
750.27,1.2
750.27,1.75
750.27,1.58
721.35,1.5
721.35,1.12
721.35,1.5
1262.89,2.25
1807.36,2.75
1807.36,2.75
2111.39,2.93
2254.83,2.9
2472.37,3.92
2472.37,3.92
1146.19,2.08
1146.19,2.17
1146.19,2.08
1146.19,2.08
1146.19,2.17
922.14,1.83
922.14,1.92
1910.29,3.0
1651.16,2.75
635.59,1.42
1815.69,2.92
1708.83,2.75
1876.99,2.92
1876.99,2.92
1876.99,2.92
1910.13,2.92
1702.73,2.75
1836.05,2.28
1836.05,3.0
1793.76,2.92
1815.11,3.0
1815.11,2.42
1591.56,2.75
1591.56,2.75
1591.56,2.67
1591.56,2.75
1591.56,2.67
1591.56,2.75
2069.27,3.17
1616.65,2.58
1852.07,3.08
1852.07,3.08
1852.07,3.08
1852.07,3.08
1678.61,2.75
1678.61,2.75
1678.61,2.13
1678.61,2.75
1734.99,2.33
2653.73,3.92
2653.73,3.83
2477.23,3.83
2477.23,3.83
2454.96,3.5
1779.72,3.0
1779.72,2.83
1779.72,2.33
809.28,1.67
809.28,1.67
809.28,1.67
809.28,1.75
809.28,1.75
809.28,1.75
809.28,1.67
809.28,1.67
809.28,1.75
809.28,1.67
809.28,1.75
809.28,1.75
809.28,1.4
809.28,1.27
394.85,1.08
394.85,1.17
394.85,1.25
394.85,0.7
394.85,0.77
394.85,0.83
148.77,0.52
148.77,0.45
524.37,1.25
524.37,1.25
524.37,1.25
524.37,0.8
524.37,0.85
524.37,1.25
524.37,0.83
524.37,0.82
524.37,1.08
475.91,1.75
475.91,1.75
475.91,1.23
475.91,1.38
701.15,1.5
701.15,1.42
701.15,1.42
675.28,1.42
675.28,1.42
930.66,1.83
930.66,1.83
922.95,1.83
922.95,1.83
1573.61,2.5
2330.84,3.58
1987.27,3.17
1296.42,2.25
1296.42,1.75
1296.42,1.53
1153.07,2.08
1517.71,2.58
1517.71,2.5
1517.71,2.5
1517.71,2.58
1517.71,2.17
1517.71,2.5
1457.45,2.58
1457.45,2.67
1457.45,2.67
1846.57,3.08
1137.91,2.0
1137.91,2.08
1421.02,2.5
321.68,1.08
321.68,1.08
321.68,1.08
321.68,1.08
321.68,1.08
321.68,1.08
1778.34,2.92
1543.78,2.32
2172.86,3.42
2172.86,2.68
1822.27,3.0
1624.3,2.75
1624.3,2.75
1624.3,2.75
1624.3,2.75
1624.3,2.75
1276.2,2.0
1276.2,2.25
1023.51,1.75
1023.51,1.92
1206.23,1.72
1031.07,1.83
703.81,1.67
703.81,1.67
703.81,1.67
703.81,1.67
703.81,1.75
905.97,1.83
905.97,1.83
954.69,1.83
1250.7,2.33
923.69,1.83
923.69,1.83
923.69,1.83
923.69,1.83
923.69,1.83
923.69,1.83
923.69,1.83
1036.69,2.0
1398.24,1.58
745.96,1.7
745.96,1.75
1404.38,2.25
1404.38,2.25
1640.55,2.75
2134.29,3.42
2134.29,3.42
488.69,1.25
488.69,1.25
2779.11,4.08
1393.75,2.42
537.37,1.42
537.37,1.5
537.37,1.42
537.37,1.42
537.37,0.77
537.37,0.85
537.37,0.93
960.71,1.92
857.52,1.67
593.98,1.5
930.66,1.83
930.66,1.75
498.21,1.17
498.21,1.25
498.21,1.17
498.21,1.25
498.21,1.17
464.29,1.17
464.29,1.17
464.29,1.25
464.29,1.25
464.29,1.25
464.29,1.17
464.29,1.25
464.29,1.17
464.29,1.17
464.29,1.17
464.29,1.25
527.14,1.42
527.14,1.42
527.14,1.42
527.14,1.42
527.14,1.42
527.14,1.42
527.14,1.42
527.14,1.1
527.14,1.42
527.14,0.83
527.14,0.9
527.14,1.42
527.14,0.8
527.14,1.42
267.6,0.43
267.6,0.47
644.77,1.5
644.77,1.33
644.77,1.42
644.77,1.33
644.77,1.33
757.83,1.58
757.83,1.58
704.35,1.5
704.35,1.5
1623.71,2.58
3039.08,4.25
3039.08,3.63
963.18,1.92
963.18,1.67
1601.55,2.75
1601.55,2.75
1601.55,2.58
1601.55,2.58
1601.55,2.75
1601.55,2.67
1601.55,2.58
2989.72,4.58
2989.72,4.58
778.32,1.67
453.47,1.17
453.47,1.25
453.47,1.25
244.11,0.5
3631.82,4.92
3631.82,4.92
1099.41,2.0
1099.41,2.08
1099.41,2.17
1099.41,2.0
1099.41,1.45
1561.83,2.5
1561.83,2.0
744.46,1.58
744.46,1.58
744.46,1.42
1026.08,1.92
2108.79,3.25
1266.11,2.17
1266.11,1.85
759.48,1.67
759.48,1.67
968.15,2.0
968.15,1.92
968.15,1.92
1103.43,2.0
2185.06,3.25
770.97,1.58
770.97,1.58
3690.46,5.5
554.0,1.42
554.0,1.33
554.0,1.42
554.0,1.05
2413.07,3.83
2413.07,3.83
2413.07,3.92
842.03,1.75
842.03,1.75
842.03,1.37
842.03,1.75
842.03,1.93
787.3,1.5
906.15,1.58
906.15,1.92
1063.71,1.83
1063.71,1.92
1063.71,2.17
5727.75,7.92
897.83,1.83
897.83,1.83
897.83,1.83
960.12,1.75
960.12,1.75
960.12,1.75
960.12,1.75
1188.23,1.57
997.47,2.0
997.47,2.0
997.47,2.0
997.47,1.92
997.47,2.0
921.85,1.83
921.85,1.83
921.85,1.37
882.56,1.92
882.56,2.08
882.56,1.92
1223.78,2.17
1379.83,2.25
1379.83,2.25
1379.83,2.08
1567.86,2.67
1570.01,2.58
1570.01,2.58
1570.01,2.58
1570.01,2.75
1570.01,2.83
1570.01,2.67
844.17,1.92
537.14,1.42
537.14,1.5
537.14,1.42
537.14,1.42
537.14,1.42
537.14,1.28
537.14,0.7
537.14,1.32
537.14,1.05
537.14,0.95
265.85,0.55
375.07,1.0
